n
"(:Hometown {简介: ""汕头市潮南区陇田镇东仙社区，一个历史悠久且人文荟萃的侨乡，以其丰富的自然资源和独特的侨乡文化在新时代焕发着新的生机。这个社区不仅以其纯农经济和发达的农林渔业著称，更因其旅外侨胞的深厚情感和对家乡的巨大贡献而闻名。侨胞们在异国他乡取得成就后，积极回馈家乡，捐建学校、医院等公益项目，成为侨乡文化的重要象征。东仙社区拥有东里古寨等特色建筑和文化遗产，承载着潮汕民俗文化的重要见证。侨宅和侨批作为侨乡文化的重要组成部分，记录着华侨华人与家乡亲人的深厚情感和经济支持。社区通过举办侨乡文化活动和注重侨乡文化的传承与弘扬，保护和修复文化遗产，让侨乡文化在新时代焕发新活力。东仙社区以其独特的历史文化和侨乡特色，荣获多项荣誉称号，并在基础设施建设上不断进步，朝着建设“最美侨村”的目标迈进。"",name: ""汕头市潮南区陇田镇东仙社区"",time: ""2025-06-01T01:50:39.668963""})"
"(:House {name: ""永安居侨宅"",time: ""2025-06-04T05:42:05.932698""})"
"(:Hometown {简介: ""长青村，这个位于广东省揭阳市惠来县东港镇的侨乡，以其深厚的历史底蕴和独特的侨乡文化，展现了一幅农业、文化、旅游三者融合发展的生动画卷。自明朝嘉靖年间建村以来，长青村历经变迁，却始终保持着基业长青的愿景。侨胞们不仅在海外打拼，更不忘反哺家乡，通过捐资捐物支持教育、医疗和基础设施建设，使得长青村的教育水平和公共服务设施得到了显著提升。侨乡文化展示馆和侨乡文化周等活动，更是侨胞们对家乡文化传承和推广的生动实践。

在经济发展方面，长青村依托特色农业和生态农业创新，打造了荔枝产业和中药材种植等品牌，推动了农业的现代化和品牌化。同时，古寨文化体验和民俗节庆活动的举办，为乡村旅游注入了新的活力。文化遗产的保护和民生福祉的提升，也是长青村发展中不可忽视的一环，历史建筑的修复和自然生态的保护，使得长青村成为了一个宜居、宜业、宜游的现代侨乡。

未来，长青村将继续深化农旅融合，扩大特色农产品种植规模，并塑造侨乡品牌，以实现更加可持续的发展。尽管面临传统产业保护、生态保护和侨务工作创新等挑战，长青村的发展路径为同类乡村提供了宝贵的经验和启示。"",name: ""广东省揭阳市惠来县东港镇长青村"",time: ""2025-06-01T01:51:14.085021""})"
"(:House {name: ""林氏昌平祠侨宅"",time: ""2025-06-04T05:42:18.330358""})"
"(:Hometown {简介: ""桥村，这个位于广东省揭阳市榕城区仙桥街道的侨乡，以其深厚的历史底蕴和侨胞的持续贡献而闻名。自北宋中后期建村以来，桥村见证了从战乱中的避难所到潮汕地区重要交通枢纽的转变，承载了丰富的文化遗产和革命记忆。明清时期的文人辈出，红色文化的传承，以及侨胞对家乡的深情反哺，共同塑造了桥村独特的社会结构和文化面貌。侨胞们不仅在教育、医疗和基础设施建设上做出了巨大贡献，还积极推动文化交流和文化传承，如侨乡文化展示馆的建立和侨乡文化周的举办，展现了侨乡文化的活力。经济发展上，桥村依托特色农业和文旅融合，打造了“桥村香米”品牌，发展了生态农业，并修复了历史建筑，开发了红色旅游，为村民带来了实实在在的经济效益。同时，桥村也面临着传统产业保护、生态保护和侨务工作创新的挑战。桥村的发展路径为同类乡村提供了一个侨乡资源活化、特色产业升级和文旅融合的可复制范式，展现了侨乡在现代化进程中的转型与活力。"",name: ""广东省揭阳市榕城区仙桥街道桥村"",time: ""2025-06-01T01:51:28.600478""})"
"(:House {name: ""泉通家塾侨宅"",time: ""2025-06-04T05:42:29.923757""})"
"(:Person {name: ""张恭良""})"
"(:House {name: ""塘西王厝后包侨宅"",time: ""2025-06-04T08:42:51.241507""})"
"(:House {name: ""澄海福洋村潘氏侨宅"",time: ""2025-06-04T02:11:10.024565""})"
"(:House {name: ""暹罗华侨赈灾纪念亭（八角亭）侨宅"",time: ""2025-06-04T02:11:24.533124""})"
"(:House {name: ""前美新乡侨宅群"",time: ""2025-06-04T02:11:38.033080""})"
"(:Hometown {简介: ""潮州军埠镇大长陇村，作为全国人口第一村，不仅常住人口众多，而且旅居海外的侨胞及港澳台同胞数量庞大。这个陈氏单姓聚居的村落，自元代至正年间开基以来，就承载着丰富的历史和文化。清末民初，大长陇村的教育事业蓬勃发展，侨胞们在海外成功后纷纷回乡投资建设，推动了当地的经济发展和文化传承。村中保留着许多历史建筑与古迹，如陈氏宗祠、古寨围和神庙，这些都是潮汕地区传统建筑艺术的展现。侨胞们的贡献不仅体现在经济支持上，还表现在文化传承和教育事业上，他们的善举增强了社会凝聚力，推动了经济发展。大长陇村的文化活动与民俗，如贺灯活动、英歌表演和游神活动，都是对传统文化的传承和发扬。未来，大长陇村计划继续挖掘和保护侨乡文化，发展特色旅游产业，打造'美丽侨村'特色精品示范线，以侨胞的支持为依托，努力成为侨乡文化的典范。"",name: ""潮州军埠镇大长陇村"",time: ""2025-06-01T01:51:42.870879""})"
"(:House {name: ""南溪里侨宅"",time: ""2025-06-04T02:12:09.727996""})"
"(:House {name: ""南盛里侨宅"",time: ""2025-06-04T02:12:23.391928""})"
"(:House {name: ""深祖家塾侨宅"",time: ""2025-06-04T02:32:47.931081""})"
"(:House {name: ""大宅村侨史馆"",time: ""2025-06-04T02:33:01.068734""})"
"(:House {name: ""张恭良、张恭荣故居"",time: ""2025-06-04T02:33:14.047901""})"
"(:House {name: ""程洋冈加合祠巷侨宅群"",time: ""2025-06-04T02:33:31.997105""})"
"(:Hometown {简介: ""冠山社区，一个拥有百年历史的侨乡，承载着深厚的文化基因和时代新生的故事。自清代起，冠山乡民扬帆海外，在东南亚等地开拓工商事业，形成了华侨反哺桑梓的传统。1950年代，爱国华侨谢易初在此推广良种与农业技术，其从泰国带回的柚木枝与腊肠树，至今仍见证着华侨的家国情怀。冠山社区以其精耕细作获得国务院“全国农业社会主义建设先进单位”称号，周恩来亲笔签署奖状，全国22省代表团曾到此参观。社区现存林发利建筑群等华侨捐建的历史建筑，以及冠山学校等教育设施，体现了华侨对家乡基础设施与教育的长期支持。

侨乡文化的活态传承中，“赛大猪”作为汕头市非物质文化遗产，始于清代，以“六股头”轮值制维系宗族凝聚力。2024年活动吸引60余头猪参赛，猪肉分赠亲友象征共享吉祥，海外乡亲亦返乡参与，形成“侨胞共庆”的盛景。冠山书院作为侨乡文脉的守护者，明代知县蔡楠捐建，曾培养卢侗等名儒，2018年改建为新时代文明实践所，成为传播侨乡文化的重要阵地。

侨乡发展的现代叙事中，侨资助力乡村振兴，家庭毛织业依托侨乡网络拓展国际市场，形成“工贸+文化”特色产业。2020年建成240亩油茶基地，实现贫困户全部脱贫。2017年启动“冠阳福地”文旅项目，修复神山十八景与冠山书院，打造“网红”腊肠树景观，吸引海内外游客。澄海连续两年开展华侨历史文化资源普查，组织高校学子深入冠山调研，通过口述史采集、建筑测绘等方式，抢救性保护侨乡记忆。研学营学员黄绮欣表示，实地调研让华侨人物“从文字走向鲜活”，激发青年传承侨乡文化的使命感。冠山社区的故事，不仅是侨乡历史的深厚积淀，更是侨乡文化的活态传承与侨乡发展的现代叙事，展现了侨乡文化的时代新生。"",name: ""冠山社区"",time: ""2025-06-01T01:52:16.982489""})"
"(:House {name: ""月屿村新厝片区侨宅"",time: ""2025-06-04T02:33:45.917979""})"
"(:Hometown {简介: ""广美村侨乡，位于广东省揭阳市空港经济区凤美街道，是一个历史悠久、文化底蕴深厚的村落。自北宋初年创村以来，广美村历经元、明、清等朝代，逐渐发展成为一个著名的侨乡。广美村的侨胞们遍布新加坡、马来西亚、泰国、印尼等国家和地区，他们不仅为家乡的经济发展做出了巨大贡献，还积极推动文化传承和教育事业。村中保留了许多历史建筑和古迹，如金马玉堂、太史第、黄氏宗祠等，这些建筑见证了广美村的历史变迁和文化特色。此外，广美村还拥有丰富的民俗文化活动，如祭祖习俗、迎老爷、潮剧表演等，这些活动不仅增强了村民的家族凝聚力，也吸引了大量游客。广美村的故事，是一段关于侨胞们对家乡的深情厚意和对文化传承的坚守，也是一段关于广美村从古至今的发展和变迁的历史。"",name: ""广东省揭阳市空港经济区凤美街道广美村侨乡"",time: ""2025-06-01T01:52:30.929324""})"
"(:House {name: ""潮汕福添别墅侨宅"",time: ""2025-06-04T08:43:03.626756""})"
"(:Remittance {name: ""华侨初到南洋寄回的第一封侨批"",time: ""2025-06-01T01:16:33.041827""})"
"(:Remittance {name: ""杨捷从寄妻救命批"",time: ""2025-06-01T01:16:46.801563""})"
"(:Remittance {name: ""赵开钳伍如英伉俪侨批 1942-1946"",time: ""2025-06-01T01:17:01.545420""})"
"(:Remittance {name: ""陈联顺家族侨批"",time: ""2025-06-01T01:17:16.317257""})"
"(:Remittance {name: ""林金珍致郑应武、陈金香、婶母侨批（1943-1964）"",time: ""2025-06-01T01:17:29.201610""})"
"(:Remittance {name: ""谢昭璧家族侨批"",time: ""2025-06-01T01:17:44.424490""})"
"(:Remittance {name: ""老四叔致郭氏家族的侨批（20世纪六七十年代）"",time: ""2025-06-01T01:18:14.898038""})"
"(:Remittance {name: ""陈莲音 —— 街头谋生仍孝亲的漂泊女儿"",time: ""2025-06-01T01:18:27.429931""})"
"(:Remittance {name: ""陈宣器批局-陈慈黉-1910年"",time: ""2025-06-01T01:18:42.484703""})"
"(:Remittance {name: ""陈质彬与‘陈文记’批局：新中国侨批业规范化管理的践行者"",time: ""2025-06-01T01:19:12.939929""})"
"(:Remittance {name: ""陈文记批局结汇专用章（陈质彬）1958年7月11日-1959年1月12日"",time: ""2025-06-01T01:19:27.336316""})"
"(:Remittance {name: ""陈汉初与潮帮批局的回批创举"",time: ""2025-06-01T01:19:42.012313""})"
"(:Remittance {name: ""张记标家族回批：70封侨批里的跨洋家国记忆"",time: ""2025-06-01T01:20:13.432954""})"
"(:Remittance {name: ""陈何侨寄陈耀坤侨批（1929年）与许添兴寄澄海批封"",time: ""2025-06-01T01:20:26.519932""})"
"(:Remittance {name: ""陈君瑞致潮汕母亲侨批（1927年）"",time: ""2025-06-01T01:20:41.457854""})"
"(:Remittance {name: ""仲角坡姑寄潮安鳌头乡陈周臣"",time: ""2025-06-01T01:21:11.484420""})"
"(:Remittance {name: ""恒记侨批局：林成禧致林硕夫（1917-1948）"",time: ""2025-06-01T01:21:25.510459""})"
"(:Remittance {name: ""杨捷从的泣血侨批：千万赎女的乱世慈父心"",time: ""2025-06-01T01:21:40.566561""})"
"(:Remittance {name: ""姚克家与姚锡板的暗语侨批"",time: ""2025-06-01T01:22:11.904478""})"
"(:Remittance {name: ""李淑英与永顺利批局的侨批传奇"",time: ""2025-06-01T01:22:29.340889""})"
"(:Remittance {name: ""王益层寄王惠贤日历纸侨批"",time: ""2025-06-01T01:22:43.638810""})"
"(:Remittance {name: ""郑桂钦、吴道善等华侨的特殊批封传奇"",time: ""2025-06-01T01:23:14.985079""})"
"(:Remittance {name: ""郑添美寄给妻子的侨批（1949年11月2日）"",time: ""2025-06-01T01:23:29.535721""})"
"(:Remittance {name: ""张强松与陈友富的新中国首批侨批"",time: ""2025-06-01T01:23:42.604947""})"
"(:Remittance {name: ""东兴汇路（1942-1945）"",time: ""2025-06-01T01:24:12.232603""})"
"(:Remittance {name: ""代写侨批：文化传承与情感纽带"",time: ""2025-06-01T01:24:25.272434""})"
"(:Remittance {name: ""美帝 侨批工会八组制"",time: ""2025-06-01T01:24:39.467999""})"
"(:Remittance {name: ""冯云根致妻子侨批（远元男須勤功讀書，切不可學惡習賭博一切，至囑至囑。）"",time: ""2025-06-01T01:25:09.334511""})"
"(:Remittance {name: ""刘喜合：潮汕侨批业的中流砥柱"",time: ""2025-06-01T01:25:23.558250""})"
"(:Remittance {name: ""叶和仁致母亲锺氏侨批"",time: ""2025-06-01T01:25:37.766806""})"
"(:Remittance {name: ""叶和仁三兄弟侨批（1894-1910）"",time: ""2025-06-01T01:26:11.756865""})"
"(:Remittance {name: ""名彬给名长弟的侨批（1955年9月6日）"",time: ""2025-06-01T01:26:24.421767""})"
"(:Remittance {name: ""吴子云致母亲侨批"",time: ""2025-06-01T01:26:36.259548""})"
"(:Remittance {name: ""吴道善致家人的侨批"",time: ""2025-06-01T01:27:06.164637""})"
"(:Remittance {name: ""吴道善致潮汕侨眷的侨批（1941-1945）"",time: ""2025-06-01T01:27:22.212903""})"
"(:Remittance {name: ""张一民先生足下侨批（仲春）"",time: ""2025-06-01T01:27:35.747055""})"
"(:House {name: ""臣祖家塾侨宅"",time: ""2025-06-04T08:43:16.605270""})"
"(:Remittance {name: ""许明发银信局侨批"",time: ""2025-06-01T01:28:31.134756""})"
"(:Remittance {name: ""李芝敏给慈亲大人的侨批（1954年6月9日）"",time: ""2025-06-01T01:28:45.097466""})"
"(:Remittance {name: ""杜寿泰致家族成员侨批（19世纪末）"",time: ""2025-06-01T01:28:58.622416""})"
"(:Remittance {name: ""杨捷侨批"",time: ""2025-06-01T01:29:11.112314""})"
"(:Remittance {name: ""林忠发寄母亲侨批（己三月初拾日）"",time: ""2025-06-01T01:29:25.319516""})"
"(:Remittance {name: ""林金珍致郑应武的侨批（1948年）"",time: ""2025-06-01T01:29:37.490470""})"
"(:Remittance {name: ""侨批递送：水客与批脚的传奇"",time: ""2025-06-01T01:30:06.559098""})"
"(:Remittance {name: ""洪家成致双亲大人的侨批（1939年3月17日）"",time: ""2025-06-01T01:30:21.167387""})"
"(:Remittance {name: ""洪铭通的侨批"",time: ""2025-06-01T01:30:34.453553""})"
"(:House {name: ""潮阳西园侨宅"",time: ""2025-06-04T08:43:29.383108""})"
"(:Remittance {name: ""陈宏烈家族侨批档案"",time: ""2025-06-01T01:31:29.635165""})"
"(:Remittance {name: ""潮汕侨批局的几度困厄"",time: ""2025-06-01T01:31:43.426661""})"
"(:Remittance {name: ""王君实-石码中心小学-1983年"",time: ""2025-06-01T01:31:55.720892""})"
"(:Remittance {name: ""纪樑致大姐的侨批"",time: ""2025-06-01T01:32:07.989440""})"
"(:Remittance {name: ""致成信局发批点耕余小筑侨批"",time: ""2025-06-01T01:32:21.057889""})"
"(:Remittance {name: ""许书琏卖女赎回侨批"",time: ""2025-06-01T01:32:33.591057""})"
"(:House {name: ""蓝氏大厝内侨宅"",time: ""2025-06-04T08:43:43.123895""})"
"(:Remittance {name: ""正大康地有限公司-谢国民-1979年"",time: ""2025-06-01T01:33:29.747998""})"
"(:Remittance {name: ""谢映貂致祖母大人的侨批"",time: ""2025-06-01T01:33:42.854137""})"
"(:Remittance {name: ""陈载阳寄陈家同安批局1928年"",time: ""2025-06-01T01:33:55.528852""})"
"(:Remittance {name: ""郑桂钦致郑家长辈1923年侨批"",time: ""2025-06-01T01:34:11.350790""})"
"(:Remittance {name: ""郭善记批局正副票制度"",time: ""2025-06-01T01:34:23.886467""})"
"(:Remittance {name: ""金丰寄荆妻、弟妇、儿侄（廿八.八 廿四）；金丰禀慈亲大人（拾贰月十一号）"",time: ""2025-06-01T01:34:38.676610""})"
"(:Remittance {name: ""闺娴侨批"",time: ""2025-06-01T01:35:08.104692""})"
"(:Remittance {name: ""陈伟南致沙溪小学重建捐赠侨批"",time: ""2025-06-01T01:35:20.954597""})"
"(:Remittance {name: ""陈君瑞寄家乡亲人的侨批"",time: ""2025-06-01T01:35:33.164555""})"
"(:House {name: ""泰记祠（光茂公祠）侨宅"",time: ""2025-06-04T06:21:41.327366""})"
"(:Remittance {name: ""陈大炎夫妇致女儿锡专 1961年8月21日"",time: ""2025-06-01T01:36:29.009566""})"
"(:Remittance {name: ""陈子昭致家乡的侨批"",time: ""2025-06-01T01:36:42.184985""})"
"(:Remittance {name: ""陈孝声致母亲侨批（1955年）"",time: ""2025-06-01T01:36:56.430420""})"
"(:Remittance {name: ""陈慈黉故居的侨批故事"",time: ""2025-06-01T01:37:09.516905""})"
"(:Remittance {name: ""陈景仰寄母亲大人1965年10月6日侨批"",time: ""2025-06-01T01:37:22.185004""})"
"(:Remittance {name: ""陈曙浩致叔婶侨批（无具体日期）"",time: ""2025-06-01T01:37:35.361817""})"
"(:House {name: ""蔡宝泉故居（鹰园）"",time: ""2025-06-04T08:44:11.405141""})"
"(:Remittance {name: ""陈维忠致慈亲大人的侨批（丁丑捌月初三日）"",time: ""2025-06-01T01:38:31.511743""})"
"(:Remittance {name: ""陈莲音致母亲侨批"",time: ""2025-06-01T01:38:43.714929""})"
"(:Remittance {name: ""陈道闻父母寄陈道闻侨批"",time: ""2025-06-01T01:38:56.621500""})"
"(:Remittance {name: ""陈锦松致母亲侨批"",time: ""2025-06-01T01:39:09.574902""})"
"(:Remittance {name: ""陈集勋致新加坡侨胞侨批（中日战争时期）"",time: ""2025-06-01T01:39:22.031584""})"
"(:Remittance {name: ""陈顺荣与陈四合批局：侨批的风雨历程"",time: ""2025-06-01T01:39:35.845297""})"
"(:House {name: ""张军丁故居"",time: ""2025-06-04T08:44:25.016061""})"
"(:Remittance {name: ""鹊巷侨宅群：潮汕侨宅活体博物馆（1910-1937）"",time: ""2025-06-01T01:40:30.757391""})"
"(:Remittance {name: ""魏启峰批局：魏福罗致家乡亲人（1937年）"",time: ""2025-06-01T01:40:44.806531""})"
"(:Remittance {name: ""魏启峰批局 揭阳侨眷 抗战时期"",time: ""2025-06-01T01:40:56.706401""})"
"(:Remittance {name: ""泰国黄天赐寄潮安县江东区仙洲乡公益办事处的批信"",time: ""2025-06-01T01:41:09.603923""})"
"(:Remittance {name: ""黄敬初寄茂嫂1957年10月30日"",time: ""2025-06-01T01:41:23.839678""})"
"(:Hometown {简介: ""前美村侨乡，位于广东省汕头市澄海区隆都镇，是一个拥有600余年历史的古村落。这个村落始建于元朝末年，由陈氏世序公从福建迁徙至此躲避战乱。明清时期，前美村的村民乘“红头船”远渡南洋谋生，涌现出以陈慈黉家族为代表的巨商巨贾。陈慈黉故居，被誉为“岭南第一侨宅”，是前美村最具代表性的建筑，展现了中西合璧的建筑风格，保留了潮汕传统民居的特色，同时融入了西方建筑元素。前美村的华侨对家乡的贡献巨大，如陈慈黉家族在海外致富后，积极投身家乡的公益事业，捐资修桥筑路，创办学校等。近年来，前美村依托侨乡优势，积极发展乡村旅游和文化创意产业，推动侨乡文化的传承与创新，努力实现从传统侨乡向现代侨乡的转变。前美村的故事不仅是一段关于华侨奋斗和回馈家乡的历史，也是中华文化与海外文化交融的生动体现，展现了侨乡在历史变迁中的韧性与发展。"",name: ""前美村侨乡"",time: ""2025-06-01T01:52:45.194918""})"
"(:Hometown {简介: ""前詹村，位于广东省揭阳市惠来县前詹镇，是一个历史悠久、文化底蕴深厚的侨乡。这个村庄以山海资源为基，特色产业筑基，侨乡文化铸魂，形成了独特的发展格局。自南宋末年建村以来，前詹村经历了明清时期的渔业和商贸繁荣，清末民初的移民潮，以及侨胞反哺家乡的各个阶段。侨胞们不仅在经济上支持家乡，还在文化传承和社会服务上做出了巨大贡献。前詹村的特色产业包括鲍鱼养殖与精深加工、石头羊品牌和富硒辣椒种植，同时，文旅融合发展也成为村庄的一大亮点。文化遗产保护和民生福祉的提升也是前詹村发展的重要组成部分。未来，前詹村将继续推进农旅融合、现代农业增效和侨乡品牌塑造，同时也面临着传统产业保护、生态保护和侨务工作创新等挑战。前詹村的发展故事不仅是一个侨乡的转型历程，也为其他乡村提供了可复制的发展范式。"",name: ""广东省揭阳市惠来县前詹镇前詹村"",time: ""2025-06-01T01:53:07.576483""})"
"(:Hometown {简介: ""北陇社区兰畹书屋位于广东省汕头市澄海区广益街道，始建于1882年清朝光绪年间，由泰国富商林裕祥之子林怀瑾所建。最初作为林家子弟读书学习的场所，抗日战争时期成为中共地下组织的抗战秘密据点，为潮汕地区的抗日斗争提供了重要支持。解放战争时期，兰畹书屋继续发挥重要作用，成为北陇地下民兵的办公旧址，领导区域内的抗日斗争。侨商林裕祥及其子林怀瑾的爱国情怀和对家乡革命事业的贡献，体现了侨乡人民的红色基因。如今，兰畹书屋已成为新时代文明实践站，红色基因不断传承和发扬，激励着人们为实现中华民族伟大复兴的中国梦而努力奋斗。北陇社区作为侨乡，华侨文化与红色革命文化相互交融，形成了独特的文化魅力，成为社区宝贵的精神财富和文化资源。"",name: ""北陇社区兰畹书屋"",time: ""2025-06-01T01:53:21.144730""})"
"(:House {name: ""西门片侨宅群"",time: ""2025-06-04T08:44:49.165902""})"
"(:House {name: ""许若明、许若德故居（明德家塾）"",time: ""2025-06-04T08:45:05.170740""})"
"(:Hometown {简介: ""南徽村，一个历史悠久的侨乡，自清代乾隆年间便有村民远赴印尼谋生，形成了深厚的华侨文化和红色血脉。这里的故事始于李武平1888年赴印尼创业，成为华侨创业的典范，并通过侨批纽带惠泽乡里。南徽村的华侨历史不仅体现在经济上，更在教育上有着深远的影响，从1904年李武平创办侑德学堂，到后来的四代接力，形成了从私塾到大学前的完整教育链。侨乡建筑如东壁侨府和宗祠群落，不仅是华侨“起大厝”传统的见证，也是乡愁的驿站。南徽村的红色血脉与华侨报国精神交融，有德学校成为中共潮汕中心县委扩大会议旧址，校友们以教师身份组织抗日救亡运动。现代侨力继续赋能古村，侨胞捐资修复东壁、修缮学校围墙，助力南徽村入选“广东省乡村治理示范村”。文化活化方面，通过“侨乡党旗红”主题活动和非遗展演传承华侨精神，打造“侨韵+红色”特色旅游品牌，展现了南徽村侨乡故事的丰富性和历史意义。"",name: ""南徽村"",time: ""2025-06-01T01:54:31.407984""})"
"(:Hometown {简介: ""南港社区，位于汕头市澄海城区东南部，是一个兼具航运底蕴与侨乡基因的聚落。侨乡史始于明清时期的“下南洋”浪潮，南港人漂洋过海谋生，又以桑梓情深反哺故土，形成了“出海—打拼—反哺”的侨乡叙事。南港社区的故事涵盖了从红头船下的迁徙潮、殖民经济中的生存博弈，到桑梓情深的反哺实践，包括教育筑基、基建赋能的乡村蝶变。侨乡文化的当代存续体现在宗族记忆的数字化传承和非遗活态的侨界联动。此外，南港社区还开启了数字新篇，包括侨胞积分制管理和云端调解平台，展现了跨境治理的创新实践。南港社区的侨乡故事不仅是潮汕“红头船精神”的微观样本，也是侨胞作为连接故土与世界的文化纽带的生动体现，续写着“出海筑梦、归乡筑魂”的新篇章。"",name: ""南港社区"",time: ""2025-06-01T01:54:44.734355""})"
"(:Hometown {简介: ""潮汕南溪村是一个历史悠久的侨乡，其故事融合了红色底蕴与侨乡特色。自元朝创村以来，南溪村凭借地理优势成为商贸与人文节点，明清时期村民开始下南洋，形成早期侨胞群体。民国时期，南溪村涌现出多位兼具革命精神与侨界影响力的人物，如赵从茂和赵世光，他们在抗战期间联络侨胞支持抗日，以艺术为纽带联结文化交流。侨胞们虽旅居海外，却始终心系故土，在经济建设、公益事业、文化传承等领域持续反哺家乡。他们投资凉果加工业，推动产业规模化发展，参与红色基因文化传播基地建设，捐资扩建学校，资助贫困学生，重建天后宫等。南溪村侨胞还通过组织“潮汕书画展”等活动，将南溪村的非遗元素推向国际舞台，建立全球赵氏宗亲数据库，组织“寻根之旅”活动。当前，南溪村以“红色村组织振兴建设红色美丽乡村”试点为契机，构建“侨胞+红色+产业”协同发展模式，打造“红色记忆+侨乡文化”主题研学路线，建立“侨乡优品”线上商城，捐赠5G监控设备，建立“侨胞云端看家”系统，设立“侨胞议事日”和“侨胞贡献积分”制度，激发侨胞参与乡村振兴的积极性。南溪村的侨乡故事，是潮汕地区“红头船精神”的微观缩影，亦是红色基因与侨乡文化共生共荣的典范。"",name: ""潮汕南溪村"",time: ""2025-06-01T01:55:01.046858""})"
"(:Hometown {简介: ""潮州南门社区，这个位于潮州市湘桥区太平街道的侨乡，以其深厚的历史文化底蕴和独特的侨乡文化而闻名。自1860年汕头开埠以来，潮州人开始大规模向东南亚等地移民，形成了一个庞大的海外潮人社会。这些侨胞通过侨批与家乡保持联系，他们的成功和对家乡的投资建设，极大地推动了南门社区的经济发展和文化传承。南门社区的侨乡文化特色体现在宗族文化的维系、传统建筑的保护以及侨胞在经济和文化上的贡献。这些侨胞不仅在经济上支持家乡，还积极参与文化活动，促进了潮州文化的传播与发展。侨乡文化的影响深远，它不仅促进了中外文化的交流与融合，增强了社区的社会凝聚力，还推动了当地经济的多元化发展。南门社区的侨乡文化是历史与现代、本土与海外文化的完美结合，它展示了侨胞们的爱国思乡情怀，也成为文化交流和社会凝聚力增强的重要纽带。"",name: ""潮州南门社区"",time: ""2025-06-01T01:55:15.484199""})"
"(:Hometown {简介: ""桥柱村，这个位于广东省揭阳市普宁市占陇镇的侨乡，以其深厚的宗族文化底蕴、侨胞的持续贡献和多元的产业资源而闻名。自1417年建村以来，桥柱村历经明清时期的商贸繁荣，至今保留着多座历史建筑和丰富的非物质文化遗产。侨胞们对家乡的贡献巨大，累计捐赠超过4亿元，特别是在教育、医疗和基础设施方面。桥柱村的特色产业发展迅速，纺织服装产业和现代农业品牌化成效显著，同时，文旅融合也为村庄带来了新的活力。桥柱村的故事是宗族文化传承、侨乡经济贡献和乡村振兴的典范，展现了侨乡在现代化进程中的转型和发展。"",name: ""广东省揭阳市普宁市占陇镇桥柱村"",time: ""2025-06-01T01:55:28.417298""})"
"(:Hometown {简介: ""后沟村，位于广东省汕头市澄海区隆都镇，是一个拥有700多年历史的古村落，以其丰富的红色文化和侨文化特色而闻名。这个侨乡不仅是共产党在潮汕地区的早期活动点之一，也是1927年“四一五”武装起义的决策中心，起义虽然失败，却为广东各地的武装起义和土地革命积累了宝贵经验。后沟村的红色地标如丽泽斋和荆祖祠，见证了革命烈士的英勇事迹和革命物品的陈列。侨胞们在海外取得成就的同时，也不忘回馈家乡，捐资兴建学校、基础设施，并积极参与文化传承与保护工作，如修建红色文化景点和后沟瓦窑文化展示馆。侨宅和侨文化特色建筑，如宗传公厅、三房内新厝和三落，展现了晚清至上世纪二三十年代的建筑装饰特色。后沟村的未来展望包括深挖文化资源，推动文旅农融合，完善旅游基础设施，丰富旅游产品供给，并加强文化交流与合作。随着时代的变迁，后沟村从砖瓦窑业转型，依托红色文化和侨文化资源，发展乡村旅游，修缮古建筑，打造文化景点，推动乡村经济和文化传承的发展。"",name: ""后沟村"",time: ""2025-06-01T01:55:42.702347""})"
"(:Hometown {简介: ""后溪村，潮汕金氏发源地，拥有650余年历史，是潮汕地区具有代表性的单姓宗族侨乡。自明洪武二年（1369年）由金氏始祖恭烈公创村以来，后溪村依托后溪河港口优势，逐步形成“以港兴村、聚族而居”的格局。历史上，后溪港是韩江流域重要的航运节点，清乾隆年间起，村民因生计所迫从港口出发下南洋，开启海外拓殖史。至民国时期，后溪村海外侨胞已达数千人，足迹遍及泰国、新加坡、马来西亚等国，形成“海内一个村，海外一个村”的侨乡格局。
侨商传奇中，金抱臣、金崇儒、金晋衡等政商巨擘展现了跨国影响力，推动了家乡的教育、民生工程和产业扶持。侨资驱动的家乡建设涵盖了教育领域、民生工程和产业扶持，侨胞累计捐资建设学校，解决饮水难题，修建主干道，扶持狮头鹅产业等。
侨乡印记中，建筑如祖姑祠、财合内建筑群、番仔楼民宿群等展现了侨乡文化遗存与精神纽带。侨批文化和节庆习俗如联宗祭祀、潮剧晚会等，流动的侨乡记忆得以传承。
侨乡新貌中，产业振兴和基层治理展现了侨资引擎和侨界力量。狮头鹅全产业链和食品加工业的发展，以及侨胞之家和乡贤协商机制的建立，推动了产城融合与侨力赋能。
侨乡展望中，文化保护与传承工程和产业升级与侨资回流展现了后溪村的规划引领与情感延续。侨乡文化谱系建设、新生代侨胞联结、现代农业融合和跨境电商拓展等，预示着后溪村在乡村振兴的浪潮中续写“侨乡蝶变”的新篇章。"",name: ""后溪村"",time: ""2025-06-01T01:56:16.779180""})"
